0.029642504364719009,0.035117478176404954
0.029078192730553606,0.02981094772417598
0.026672853029390316,0.023826227291433615
0.027062347180731649,0.022263557985449715
0.030536778823935237,0.020700888679465814
0.030422358543174887,0.020975962550046801
0.028969416817332762,0.018631020050947234
0.029244490687913748,0.018796366341386442
0.030583012132995527,0.019471271431466836
0.031754779477452526,0.023719047009813584
0.029349439776289236,0.027577328436818999
0.029349439776289236,0.027690340907393775
0.033597215354635987,0.032613021575820911
0.036506469487900955,0.035915054750860209
0.038636735318483252,0.038032564498624653
0.039314059423223441,0.039595233804608561
0.042782846698887517,0.045698201342956629
0.042113585976346624,0.049669495240536814
0.036912546546905511,0.051511931117720275
0.032380767840005271,0.052015845549821957
0.029975428138841975,0.053362430377103025
0.032207358167366765,0.051232164546520714
0.032991039170668007,0.049042909324060267
0.032487124738566325,0.046912643493477964
0.03371687027042726,0.043054362066472548
0.037076881632870498,0.039191844082113209
0.034166761623832316,0.036002823377648679
0.029918986045485565,0.031144776468639186
0.031092161200128136,0.025829316758437717
0.032263928544585131,0.022538631856030705
0.029187920310695382,0.01856593014826494
0.029302340591455731,0.015547900101779127
0.027346892243697497,0.009839119415390965
0.022591375408403711,0.0061461842788247591
0.018059596701503474,0.0039118352356401816
0.01594208695373903,-0.0007381905768657571
0.016784757348918419,-0.0032593583689749643
0.014094006709016069,-0.0054951152223451137
0.015827666672978684,-0.0038696296996377022
0.018400771679240969,-0.0053231133598921863
0.020414198214403139,-0.0061067943631934228
0.022256634091586597,-0.005822791234639935
0.017221350685093256,-0.0066064722379411706
0.019347789690830203,-0.0019620907929747342
0.017722846102535151,-0.00050350469959310621
0.014646837868645401,0.0044159506159543171
0.012240632291708898,0.009447407197602304
0.010114193285971951,0.011965349636831796
0.011457552760373302,0.014765418124367345
0.010398797886491081,0.013421252311746063
0.010966394411089483,0.010335303615409595
0.01365150068345233,0.0087127790417743309
0.012869227490336664,0.0064185747309383904
0.011525868015935314,0.0054679942983113707
0.0075507472935097616,0.0057534052370504275
0.0019563868878819486,0.0053606261952760951
-0.00045277963812669921,0.0083335624210377872
-0.004591369570744029,0.006099213377853208
-0.0067165329681991891,0.0046457297175987247
-0.0096247758969899427,0.0017374867888079711
-0.012250892777474638,-0.0010625816987275799
-0.012479733338995332,-0.0051983560109737691
-0.016559743612243084,-0.0097353693529049316
-0.017341547535296889,-0.011865635183487235
-0.019467986541033835,-0.011865635183487235
-0.016668459987910642,-0.012763736467548819
-0.01627896583656931,-0.011420376993147466
-0.017730499752225862,-0.014156221453773939
-0.016386333939604585,-0.014939902457075174
-0.019571527819223753,-0.015332681498849506
-0.021701793649806057,-0.01455040830573384
-0.024776394073510233,-0.013875503215653447
-0.025165888224851569,-0.015114779477452525
-0.023039449219114622,-0.012708573900516022
-0.024107133350969347,-0.01057830806993372
-0.020248851923963931,-0.012029841985590274
-0.017949003245588485,-0.010574481245088363
-0.018338497396929818,-0.0060459278910678432
-0.018338497396929818,0.0011111018205438757
-0.021523691276548986,0.00043619673046348421
-0.021803457847748543,-0.00091038809681758242
-0.026224643098733791,0.0046853801189958031
-0.027179314760013739,0.0050762820805227062
-0.028640319868055153,-0.0010729187668856513
-0.031552858891753119,-0.0012368572471392909
-0.034462113025018087,0.0043575031584885248
-0.037765554010242966,0.0068772631404121608
-0.038662247484118978,0.0016723968861256785
-0.041461774037242168,-0.0041380479982049724
-0.042245455040543403,-0.0051458768624083311
-0.043698396766385532,-0.0078390465169704653
-0.039556112210826631,-0.013988247364378825
-0.037036352228902988,-0.01940919809736814
-0.035689767401621927,-0.021641128125892934
-0.035020506679081034,-0.019523618378128486
-0.035020506679081034,-0.022149735258613183
-0.036079261552963253,-0.022365819737316016
-0.036639746362283301,-0.020743295163680751
-0.039045086063446588,-0.01901527956725764
-0.041060931613268549,-0.015830085687638471
